cancer	standard_drug_name	hpo_term	go_term	2019_None
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005829	11647400000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005886	3866490000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0005887	159631000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0008284	205002000.0
colon_cancer	BEVACIZUMAB	HP:0000639	GO:0009986	156089000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0042802	136360000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0005515	3788360000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0005634	648139000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0005737	310154000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0005829	453651000.0
colon_cancer	BEVACIZUMAB	HP:0000076	GO:0005886	137721000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0010628	813200000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0010629	259172000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0000122	2137490000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0016020	763576000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0001934	141601000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0001968	5712170000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0030335	244415000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0042802	17529000000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0042803	3457560000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0043066	936927000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0044877	410794000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0045944	5571350000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0046982	554031000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005515	264916000000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005615	1318140000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005634	65160600000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005737	35312200000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005739	4704300000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005829	47471700000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005886	15715900000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0005887	575241000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0008284	812963000.0
colon_cancer	BEVACIZUMAB	HP:0000007	GO:0009986	737739000.0
lung_cancer	METHOTREXATE	HP:0001000	GO:0005515	719383000.0
lung_cancer	METHOTREXATE	HP:0011003	GO:0005515	187362000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0042802	314629000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0005515	9497730000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0005634	1493250000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0005654	792966000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0005737	712516000.0
lung_cancer	METHOTREXATE	HP:0011800	GO:0005886	340567000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0000122	1296970000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0016020	379240000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0019899	3016500000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0003677	448758000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0042802	8831510000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0042803	2027200000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0044212	248142000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0045944	3347910000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005515	214360000000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005634	37091600000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005654	19785000000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005737	19580000000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005794	1797010000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005886	9068430000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0005887	367188000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0060271	237396000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0006468	277046000.0
lung_cancer	METHOTREXATE	HP:0001250	GO:0009986	385004000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0000122	224328000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0019899	534605000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0042802	1704920000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0042803	427066000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0045944	606777000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005515	45948300000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005634	6900550000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005654	3710110000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005737	3916450000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005794	361818000.0
lung_cancer	METHOTREXATE	HP:0001251	GO:0005886	1846080000.0
lung_cancer	METHOTREXATE	HP:0001268	GO:0005515	604965000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0042802	277464000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0005515	6946490000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0005634	1117510000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0005654	590669000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0005737	639849000.0
lung_cancer	METHOTREXATE	HP:0001272	GO:0005886	301088000.0
lung_cancer	METHOTREXATE	HP:0001595	GO:0005515	187531000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0042802	458763000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0045944	243920000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0005515	13872000000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0005634	2295090000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0005654	1224780000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0005737	1084390000.0
lung_cancer	METHOTREXATE	HP:0001643	GO:0005886	488894000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0042802	233857000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0005515	3941800000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0005634	848778000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0005654	441938000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0005737	474354000.0
lung_cancer	METHOTREXATE	HP:0001945	GO:0005886	220221000.0
lung_cancer	METHOTREXATE	HP:0002021	GO:0005515	2518900000.0
lung_cancer	METHOTREXATE	HP:0002021	GO:0005634	403361000.0
lung_cancer	METHOTREXATE	HP:0002021	GO:0005654	216402000.0
lung_cancer	METHOTREXATE	HP:0002021	GO:0005737	201690000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0042802	231135000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0005515	4601450000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0005634	830909000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0005654	433500000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0005737	470845000.0
lung_cancer	METHOTREXATE	HP:0002027	GO:0005886	221204000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0042802	215193000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0005515	6131780000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0005634	925321000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0005654	495344000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0005737	503203000.0
lung_cancer	METHOTREXATE	HP:0002059	GO:0005886	240529000.0
lung_cancer	METHOTREXATE	HP:0002085	GO:0005515	214298000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0000122	167907000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0019899	267087000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0042802	926809000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0042803	229088000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0045944	412621000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005515	28165400000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005634	4390610000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005654	2366380000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005737	2192440000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005794	217958000.0
lung_cancer	METHOTREXATE	HP:0002119	GO:0005886	1004540000.0
lung_cancer	METHOTREXATE	HP:0002126	GO:0005515	4233410000.0
lung_cancer	METHOTREXATE	HP:0002126	GO:0005634	581719000.0
lung_cancer	METHOTREXATE	HP:0002126	GO:0005654	310077000.0
lung_cancer	METHOTREXATE	HP:0002126	GO:0005737	297892000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0019899	174023000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0042802	653206000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0042803	162939000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0045944	320590000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005515	22181800000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005634	3266570000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005654	1715570000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005737	1562630000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005794	165754000.0
lung_cancer	METHOTREXATE	HP:0000238	GO:0005886	730888000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0000122	262951000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0019899	355559000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0042802	1269710000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0042803	311965000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0045944	642337000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005515	41222600000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005634	6342310000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005654	3373790000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005737	3021680000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005794	309674000.0
lung_cancer	METHOTREXATE	HP:0000286	GO:0005886	1395050000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0042802	388602000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0005515	9876190000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0005634	1636350000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0005654	864221000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0005737	879324000.0
lung_cancer	METHOTREXATE	HP:0003812	GO:0005886	404316000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0000122	571988000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0019899	873171000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0003677	191945000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0042802	3079160000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0042803	737308000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0045944	1410880000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005515	93063500000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005634	14502300000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005654	7811230000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005737	7211910000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005794	715362000.0
lung_cancer	METHOTREXATE	HP:0000486	GO:0005886	3332260000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0000122	403906000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0019899	737722000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0042802	2497160000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0042803	602547000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0045944	1059010000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005515	72262800000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005634	11205700000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005654	5904510000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005737	5734180000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005794	559274000.0
lung_cancer	METHOTREXATE	HP:0000518	GO:0005886	2668040000.0
lung_cancer	METHOTREXATE	HP:0000519	GO:0005515	1281200000.0
lung_cancer	METHOTREXATE	HP:0000519	GO:0005634	171662000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0000122	197756000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0019899	277016000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0042802	982098000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0042803	242048000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0045944	484902000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005515	30682200000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005634	4780700000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005654	2522910000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005737	2300030000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005794	240012000.0
lung_cancer	METHOTREXATE	HP:0005280	GO:0005886	1081880000.0
lung_cancer	METHOTREXATE	HP:0000529	GO:0005515	471790000.0
lung_cancer	METHOTREXATE	HP:0000541	GO:0005515	1081680000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0042802	441696000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0045944	200260000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0005515	13661200000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0005634	2057220000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0005654	1075860000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0005737	1004810000.0
lung_cancer	METHOTREXATE	HP:0000545	GO:0005886	481948000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0042802	331498000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0045944	163211000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0005515	10009600000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0005634	1577830000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0005654	836649000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0005737	760528000.0
lung_cancer	METHOTREXATE	HP:0005692	GO:0005886	352304000.0
lung_cancer	METHOTREXATE	HP:0000572	GO:0005515	2088560000.0
lung_cancer	METHOTREXATE	HP:0000572	GO:0005634	324844000.0
lung_cancer	METHOTREXATE	HP:0000572	GO:0005654	167457000.0
lung_cancer	METHOTREXATE	HP:0000572	GO:0005737	172004000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0000122	552174000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0019899	1126100000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0003677	199611000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0042802	3610710000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0042803	855129000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0045944	1434410000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005515	100816000000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005634	15892300000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005654	8472230000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005737	8350360000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005794	802952000.0
lung_cancer	METHOTREXATE	HP:0000639	GO:0005886	3866490000.0
lung_cancer	METHOTREXATE	HP:0000076	GO:0005515	3788360000.0
lung_cancer	METHOTREXATE	HP:0000076	GO:0005634	648139000.0
lung_cancer	METHOTREXATE	HP:0000076	GO:0005654	345472000.0
lung_cancer	METHOTREXATE	HP:0000076	GO:0005737	310154000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0000122	2137490000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0016020	763576000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0019899	7705360000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0003677	717335000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0003713	277671000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0042802	17529000000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0042803	3457560000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0044212	395695000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0045944	5571350000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005515	264916000000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005634	65160600000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005654	34704600000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005737	35312200000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005794	2847830000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005886	15715900000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0005887	575241000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0060271	300472000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0006468	504655000.0
lung_cancer	METHOTREXATE	HP:0000007	GO:0009986	737739000.0
lung_cancer	METHOTREXATE	HP:0000952	GO:0005515	2245360000.0
lung_cancer	METHOTREXATE	HP:0000952	GO:0005634	437219000.0
lung_cancer	METHOTREXATE	HP:0000952	GO:0005654	230261000.0
lung_cancer	METHOTREXATE	HP:0000952	GO:0005737	238386000.0
lung_cancer	PEMETREXED	HP:0001083	GO:0005515	100314000.0
lung_cancer	PEMETREXED	HP:0011003	GO:0005515	187362000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0000122	64962500.0
lung_cancer	PEMETREXED	HP:0011800	GO:0019899	89469700.0
lung_cancer	PEMETREXED	HP:0011800	GO:0019904	71218400.0
lung_cancer	PEMETREXED	HP:0011800	GO:0002039	60294000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0030276	57689400.0
lung_cancer	PEMETREXED	HP:0011800	GO:0031072	58101700.0
lung_cancer	PEMETREXED	HP:0011800	GO:0032991	71547800.0
lung_cancer	PEMETREXED	HP:0011800	GO:0042393	59462900.0
lung_cancer	PEMETREXED	HP:0011800	GO:0042802	314629000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0042803	76494200.0
lung_cancer	PEMETREXED	HP:0011800	GO:0043231	89111500.0
lung_cancer	PEMETREXED	HP:0011800	GO:0044325	60230400.0
lung_cancer	PEMETREXED	HP:0011800	GO:0044548	57695700.0
lung_cancer	PEMETREXED	HP:0011800	GO:0045892	47243700.0
lung_cancer	PEMETREXED	HP:0011800	GO:0045893	108807000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0045944	157832000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0046983	72543800.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005102	76088400.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005515	9497730000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005516	58121700.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005615	37640500.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005634	1493250000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005654	792966000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005730	71223500.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005737	712516000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005739	92565000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005783	51202600.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005794	76555100.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005813	63640000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005829	1028230000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0005886	340567000.0
lung_cancer	PEMETREXED	HP:0011800	GO:0008013	59893600.0
lung_cancer	PEMETREXED	HP:0011800	GO:0008134	84340100.0
lung_cancer	PEMETREXED	HP:0011800	GO:0097371	57744000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0010628	485739000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0000122	1296970000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0001227	66348400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0001228	230178000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0015629	51745500.0
lung_cancer	PEMETREXED	HP:0001250	GO:0015630	53445200.0
lung_cancer	PEMETREXED	HP:0001250	GO:0016324	48063200.0
lung_cancer	PEMETREXED	HP:0001250	GO:0016477	31596100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0001650	77077400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0016567	95233300.0
lung_cancer	PEMETREXED	HP:0001250	GO:0016607	392329000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0001666	33478200.0
lung_cancer	PEMETREXED	HP:0001250	GO:0018105	50653700.0
lung_cancer	PEMETREXED	HP:0001250	GO:0018108	37484300.0
lung_cancer	PEMETREXED	HP:0001250	GO:0001934	81284900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0019899	3016500000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0019901	546163000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0019903	29195900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0019904	2393340000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0002020	84266700.0
lung_cancer	PEMETREXED	HP:0001250	GO:0002039	2144950000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0000287	37157800.0
lung_cancer	PEMETREXED	HP:0001250	GO:0030054	153909000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0030276	2092590000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0030335	142638000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0030336	32316500.0
lung_cancer	PEMETREXED	HP:0001250	GO:0030496	82915100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0031072	2141980000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0031625	409557000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0031647	34126400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0031965	105792000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0032991	1821110000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0035556	28888400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003677	448758000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003682	227028000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003700	265240000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003713	155075000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003714	78165400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0003723	89421800.0
lung_cancer	PEMETREXED	HP:0001250	GO:0042393	2167540000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0042802	8831510000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0042803	2027200000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043065	147148000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043066	581229000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043123	41924500.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043231	2491000000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043235	150990000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043410	58583100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043547	34627100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0043565	247909000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0044212	248142000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0044325	2147120000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0044548	2092790000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0045121	57276200.0
lung_cancer	PEMETREXED	HP:0001250	GO:0045766	30162600.0
lung_cancer	PEMETREXED	HP:0001250	GO:0045892	954113000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0045893	2035630000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0045944	3347910000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0004672	62199900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0004674	249399000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0046777	125655000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0046982	307266000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0046983	2618700000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0004713	42770100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0004842	156061000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0048471	550532000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0050821	167528000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005102	2325240000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0051091	89154200.0
lung_cancer	PEMETREXED	HP:0001250	GO:0051092	66863900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005178	45431100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005509	122479000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005515	214360000000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005516	2104910000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005524	225924000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005615	860461000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005634	37091600000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005635	31475800.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005654	19785000000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005730	1873190000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005737	19580000000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005739	3325480000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005770	29489900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005783	1360490000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005789	96128900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005794	1797010000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005813	1580950000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005815	54763100.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005829	27085700000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005886	9068430000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005887	367188000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0005911	45283900.0
lung_cancer	PEMETREXED	HP:0001250	GO:0006281	54870600.0
lung_cancer	PEMETREXED	HP:0001250	GO:0006357	103252000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0006468	277046000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0006915	39617700.0
lung_cancer	PEMETREXED	HP:0001250	GO:0006974	278665000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0070374	106712000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0072686	34427700.0
lung_cancer	PEMETREXED	HP:0001250	GO:0007420	41516400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0000776	48511400.0
lung_cancer	PEMETREXED	HP:0001250	GO:0000790	189412000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0008013	2130430000.0
lung_cancer	PEMETREXED	HP:0001250	GO:0008134	2613110000.0
